# [END] visible_received=76, visible_sent=85, pdr_hint=89.4%


//MESH_node1_sender_serial

=== MESH Topology System ===
# connected_node=1, role=sender, target=5
# mesh flooding/multipath; not a fixed 1 -> 2 -> 3 -> 4 -> 5 route
# hidden_nodes=2,3,4 are not connected to PC; hidden errors are inferred from missing/delayed receiver logs
# log_format: S,time,origin,seq,target | E,time,node | W,time,node
# [START] MESH Experiment Started.
S,21500,1,1,5
S,21600,1,2,5
S,21700,1,3,5
S,21800,1,4,5
S,21900,1,5,5
S,22000,1,6,5
S,22100,1,7,5
S,22200,1,8,5
S,22300,1,9,5
S,22400,1,10,5
S,22500,1,11,5
S,22600,1,12,5
S,22700,1,13,5
S,22800,1,14,5
S,22900,1,15,5
E,22975,1
W,23370,1
S,23400,1,20,5
S,23500,1,21,5
S,23600,1,22,5
S,23700,1,23,5
S,23800,1,24,5
S,23900,1,25,5
S,24000,1,26,5
S,24100,1,27,5
S,24200,1,28,5
S,24300,1,29,5
S,24400,1,30,5
S,24500,1,31,5
S,24600,1,32,5
S,24700,1,33,5
S,24800,1,34,5
S,24900,1,35,5
S,25000,1,36,5
S,25100,1,37,5
S,25200,1,38,5
S,25300,1,39,5
S,25400,1,40,5
S,25500,1,41,5
S,25600,1,42,5
S,25700,1,43,5
S,25800,1,44,5
S,25900,1,45,5
S,26000,1,46,5
S,26100,1,47,5
S,26200,1,48,5
S,26300,1,49,5
S,26400,1,50,5
S,26500,1,51,5
S,26600,1,52,5
S,26700,1,53,5
S,26800,1,54,5
S,26900,1,55,5
S,27000,1,56,5
S,27100,1,57,5
S,27200,1,58,5
S,27300,1,59,5
S,27400,1,60,5
S,27500,1,61,5
S,27600,1,62,5
S,27700,1,63,5
S,27800,1,64,5
S,27900,1,65,5
S,28000,1,66,5
S,28100,1,67,5
S,28200,1,68,5
S,28300,1,69,5
S,28400,1,70,5
S,28500,1,71,5
S,28600,1,72,5
S,28700,1,73,5
S,28800,1,74,5
S,28900,1,75,5
S,29000,1,76,5
S,29100,1,77,5
S,29200,1,78,5
S,29300,1,79,5
S,29400,1,80,5
S,29500,1,81,5
S,29600,1,82,5
S,29700,1,83,5
S,29800,1,84,5
S,29900,1,85,5
S,30000,1,86,5
S,30100,1,87,5
S,30200,1,88,5
S,30300,1,89,5
S,30400,1,90,5
# [END] attempted_seq=1..90, visible_sent=86


//MESH_node5_receiver_serial

=== MESH Topology System ===
# connected_node=5, role=receiver, source=1
# mesh flooding/multipath; not a fixed 1 -> 2 -> 3 -> 4 -> 5 route
# hidden_nodes=2,3,4 are not connected to PC; hidden F/E/W logs are not visible
# log_format: R,time,origin,seq,target | E,time,node | W,time,node
R,21529,1,1,5
R,21627,1,2,5
R,21721,1,3,5
R,21832,1,4,5
R,21922,1,5,5
R,22024,1,6,5
R,22123,1,7,5
R,22236,1,8,5
R,22335,1,9,5
R,22426,1,10,5
R,22520,1,11,5
R,22638,1,12,5
R,22737,1,13,5
R,22825,1,14,5
R,22920,1,15,5
R,23424,1,20,5
R,23538,1,21,5
R,23622,1,22,5
R,23737,1,23,5
R,23826,1,24,5
R,23925,1,25,5
R,24033,1,26,5
R,24136,1,27,5
R,24237,1,28,5
R,24395,1,29,5
R,24479,1,30,5
R,24566,1,31,5
R,24714,1,32,5
R,24792,1,33,5
R,24871,1,34,5
R,24974,1,35,5
R,25059,1,36,5
R,25197,1,37,5
R,25233,1,38,5
R,25325,1,39,5
R,25435,1,40,5
R,25524,1,41,5
R,25633,1,42,5
R,25726,1,43,5
R,25935,1,45,5
R,26030,1,46,5
R,26129,1,47,5
R,26226,1,48,5
R,26328,1,49,5
R,26427,1,50,5
R,26530,1,51,5
R,26626,1,52,5
R,26721,1,53,5
R,26822,1,54,5
R,26934,1,55,5
R,27020,1,56,5
R,27129,1,57,5
R,27220,1,58,5
R,27320,1,59,5
R,27423,1,60,5
R,27538,1,61,5
R,27630,1,62,5
R,27730,1,63,5
E,27775,5
W,28270,5
R,28332,1,69,5
R,28428,1,70,5
R,28530,1,71,5
R,28666,1,72,5
R,28807,1,73,5
R,28887,1,74,5
R,29026,1,75,5
R,29084,1,76,5
R,29174,1,77,5
R,29266,1,78,5
R,29336,1,79,5
R,29423,1,80,5
R,29534,1,81,5
R,29734,1,83,5
R,29827,1,84,5
R,29938,1,85,5
R,30024,1,86,5
R,30123,1,87,5
R,30220,1,88,5
R,30323,1,89,5
R,30423,1,90,5
# [END] visible_received=79, visible_sent=86, pdr_hint=91.9%


//RING_node1_sender_serial

=== RING Topology System ===
# connected_node=1, role=sender, target=5
# logical ring: 1 -> 2 -> 3 -> 4 -> 5 -> 1; hidden middle-node errors break the path
# hidden_nodes=2,3,4 are not connected to PC; hidden errors are inferred from missing/delayed receiver logs
# log_format: S,time,origin,seq,target | E,time,node | W,time,node
# [START] RING Experiment Started.
S,21500,1,1,5
S,21600,1,2,5
S,21700,1,3,5
S,21800,1,4,5
S,21900,1,5,5
S,22000,1,6,5
S,22100,1,7,5
S,22200,1,8,5
S,22300,1,9,5
S,22400,1,10,5
S,22500,1,11,5
E,22575,1
W,22970,1
S,23000,1,16,5
S,23100,1,17,5
S,23200,1,18,5
S,23300,1,19,5
S,23400,1,20,5
S,23500,1,21,5
S,23600,1,22,5
S,23700,1,23,5
S,23800,1,24,5
S,23900,1,25,5
S,24000,1,26,5
S,24100,1,27,5
S,24200,1,28,5
S,24300,1,29,5
S,24400,1,30,5
S,24500,1,31,5
S,24600,1,32,5
S,24700,1,33,5
S,24800,1,34,5
S,24900,1,35,5
S,25000,1,36,5
S,25100,1,37,5
S,25200,1,38,5
S,25300,1,39,5
S,25400,1,40,5
S,25500,1,41,5
S,25600,1,42,5
S,25700,1,43,5
S,25800,1,44,5
S,25900,1,45,5
S,26000,1,46,5
S,26100,1,47,5
S,26200,1,48,5
S,26300,1,49,5
S,26400,1,50,5
S,26500,1,51,5
S,26600,1,52,5
S,26700,1,53,5
S,26800,1,54,5
S,26900,1,55,5
S,27000,1,56,5
S,27100,1,57,5
S,27200,1,58,5
S,27300,1,59,5
S,27400,1,60,5
S,27500,1,61,5
S,27600,1,62,5
S,27700,1,63,5
S,27800,1,64,5
S,27900,1,65,5
S,28000,1,66,5
S,28100,1,67,5
S,28200,1,68,5
S,28300,1,69,5
S,28400,1,70,5
S,28500,1,71,5
S,28600,1,72,5
S,28700,1,73,5
S,28800,1,74,5
S,28900,1,75,5
S,29000,1,76,5
S,29100,1,77,5
S,29200,1,78,5
S,29300,1,79,5
S,29400,1,80,5
S,29500,1,81,5
S,29600,1,82,5
S,29700,1,83,5
S,29800,1,84,5
S,29900,1,85,5
S,30000,1,86,5
S,30100,1,87,5
S,30200,1,88,5
S,30300,1,89,5
S,30400,1,90,5
# [END] attempted_seq=1..90, visible_sent=86


//RING_node5_receiver_serial

=== RING Topology System ===
# connected_node=5, role=receiver, source=1
# logical ring: 1 -> 2 -> 3 -> 4 -> 5 -> 1; hidden middle-node errors break the path
# hidden_nodes=2,3,4 are not connected to PC; hidden F/E/W logs are not visible
# log_format: R,time,origin,seq,target | E,time,node | W,time,node
R,21541,1,1,5
R,21634,1,2,5
R,21740,1,3,5
R,21838,1,4,5
R,21937,1,5,5
R,22041,1,6,5
R,22142,1,7,5
R,22238,1,8,5
R,22335,1,9,5
R,22438,1,10,5
R,22536,1,11,5
R,23038,1,16,5
R,23139,1,17,5
R,23234,1,18,5
R,23338,1,19,5
R,23439,1,20,5
R,23538,1,21,5
R,23642,1,22,5
R,23739,1,23,5
R,23838,1,24,5
R,23936,1,25,5
R,24036,1,26,5
R,24134,1,27,5
R,24236,1,28,5
R,24336,1,29,5
R,25334,1,39,5
R,25441,1,40,5
R,25540,1,41,5
R,25634,1,42,5
R,25737,1,43,5
R,25840,1,44,5
R,25934,1,45,5
R,26041,1,46,5
R,26138,1,47,5
R,26234,1,48,5
R,26339,1,49,5
R,26441,1,50,5
R,26535,1,51,5
R,26636,1,52,5
R,26742,1,53,5
R,26842,1,54,5
R,26934,1,55,5
R,27036,1,56,5
R,27139,1,57,5
R,27237,1,58,5
R,27334,1,59,5
R,27437,1,60,5
R,27537,1,61,5
R,27641,1,62,5
E,27675,5
W,28270,5
R,28340,1,69,5
R,28441,1,70,5
R,28539,1,71,5
R,28635,1,72,5
R,28736,1,73,5
R,28836,1,74,5
R,28936,1,75,5
R,29036,1,76,5
R,29140,1,77,5
R,29235,1,78,5
R,29940,1,85,5
R,30038,1,86,5
R,30140,1,87,5
R,30235,1,88,5
R,30336,1,89,5
R,30439,1,90,5
# [END] visible_received=65, visible_sent=86, pdr_hint=75.6%


//STAR_node1_sender_serial

=== STAR Topology System ===
# connected_node=1, role=sender, target=5
# node 1 is sender and hub; hub endpoint failures are visible in sender log
# hidden_nodes=2,3,4 are not connected to PC; hidden errors are inferred from missing/delayed receiver logs
# log_format: S,time,origin,seq,target | E,time,node | W,time,node
# [START] STAR Experiment Started.
S,21500,1,1,5
S,21600,1,2,5
S,21700,1,3,5
S,21800,1,4,5
S,21900,1,5,5
S,22000,1,6,5
S,22100,1,7,5
S,22200,1,8,5
S,22300,1,9,5
S,22400,1,10,5
S,22500,1,11,5
S,22600,1,12,5
S,22700,1,13,5
S,22800,1,14,5
S,22900,1,15,5
S,23000,1,16,5
S,23100,1,17,5
E,23175,1
W,23870,1
S,23900,1,25,5
S,24000,1,26,5
S,24100,1,27,5
S,24200,1,28,5
S,24300,1,29,5
S,24400,1,30,5
S,24500,1,31,5
S,24600,1,32,5
S,24700,1,33,5
S,24800,1,34,5
S,24900,1,35,5
S,25000,1,36,5
S,25100,1,37,5
S,25200,1,38,5
S,25300,1,39,5
S,25400,1,40,5
S,25500,1,41,5
S,25600,1,42,5
S,25700,1,43,5
S,25800,1,44,5
S,25900,1,45,5
S,26000,1,46,5
S,26100,1,47,5
S,26200,1,48,5
S,26300,1,49,5
S,26400,1,50,5
S,26500,1,51,5
S,26600,1,52,5
S,26700,1,53,5
S,26800,1,54,5
S,26900,1,55,5
S,27000,1,56,5
S,27100,1,57,5
S,27200,1,58,5
S,27300,1,59,5
S,27400,1,60,5
S,27500,1,61,5
S,27600,1,62,5
S,27700,1,63,5
S,27800,1,64,5
S,27900,1,65,5
S,28000,1,66,5
S,28100,1,67,5
S,28200,1,68,5
S,28300,1,69,5
S,28400,1,70,5
S,28500,1,71,5
S,28600,1,72,5
S,28700,1,73,5
S,28800,1,74,5
S,28900,1,75,5
S,29000,1,76,5
S,29100,1,77,5
S,29200,1,78,5
S,29300,1,79,5
S,29400,1,80,5
S,29500,1,81,5
S,29600,1,82,5
S,29700,1,83,5
S,29800,1,84,5
S,29900,1,85,5
S,30000,1,86,5
S,30100,1,87,5
S,30200,1,88,5
S,30300,1,89,5
S,30400,1,90,5
# [END] attempted_seq=1..90, visible_sent=83


//STAR_node5_receiver_serial

=== STAR Topology System ===
# connected_node=5, role=receiver, source=1
# node 1 is sender and hub; hub endpoint failures are visible in sender log
# hidden_nodes=2,3,4 are not connected to PC; hidden F/E/W logs are not visible
# log_format: R,time,origin,seq,target | E,time,node | W,time,node
R,21524,1,1,5
R,21618,1,2,5
R,21724,1,3,5
R,21824,1,4,5
R,21920,1,5,5
R,22021,1,6,5
R,22121,1,7,5
R,22221,1,8,5
R,22321,1,9,5
R,22423,1,10,5
R,22518,1,11,5
R,22624,1,12,5
R,22718,1,13,5
R,22820,1,14,5
R,22924,1,15,5
R,23023,1,16,5
R,23119,1,17,5
R,23924,1,25,5
R,24021,1,26,5
R,24123,1,27,5
R,24218,1,28,5
R,24318,1,29,5
R,24420,1,30,5
R,24520,1,31,5
R,24622,1,32,5
R,24719,1,33,5
R,24822,1,34,5
R,24919,1,35,5
R,25020,1,36,5
R,25119,1,37,5
R,25219,1,38,5
R,26322,1,49,5
R,26422,1,50,5
R,26520,1,51,5
R,26623,1,52,5
R,26721,1,53,5
R,26824,1,54,5
R,26924,1,55,5
R,27020,1,56,5
R,27122,1,57,5
R,27220,1,58,5
R,27322,1,59,5
R,27424,1,60,5
R,27522,1,61,5
R,27618,1,62,5
R,27718,1,63,5
R,27819,1,64,5
R,27923,1,65,5
R,28020,1,66,5
R,28118,1,67,5
R,28222,1,68,5
R,28323,1,69,5
E,28375,5
W,28870,5
R,28923,1,75,5
R,29024,1,76,5
R,29120,1,77,5
R,29219,1,78,5
R,29324,1,79,5
R,29418,1,80,5
R,29518,1,81,5
R,29623,1,82,5
R,29722,1,83,5
R,29823,1,84,5
R,29924,1,85,5
R,30021,1,86,5
R,30120,1,87,5
R,30221,1,88,5
R,30318,1,89,5
R,30422,1,90,5
# [END] visible_received=68, visible_sent=83, pdr_hint=81.9%


//TREE_node1_sender_serial

=== TREE Topology System ===
# connected_node=1, role=sender, target=5
# tree route depends on parent/child path; hidden parent failures block a branch
# hidden_nodes=2,3,4 are not connected to PC; hidden errors are inferred from missing/delayed receiver logs
# log_format: S,time,origin,seq,target | E,time,node | W,time,node
# [START] TREE Experiment Started.
S,21500,1,1,5
S,21600,1,2,5
S,21700,1,3,5
S,21800,1,4,5
S,21900,1,5,5
S,22000,1,6,5
S,22100,1,7,5
S,22200,1,8,5
E,22275,1
W,22670,1
S,22700,1,13,5
S,22800,1,14,5
S,22900,1,15,5
S,23000,1,16,5
S,23100,1,17,5
S,23200,1,18,5
S,23300,1,19,5
S,23400,1,20,5
S,23500,1,21,5
S,23600,1,22,5
S,23700,1,23,5
S,23800,1,24,5
S,23900,1,25,5
S,24000,1,26,5
S,24100,1,27,5
S,24200,1,28,5
S,24300,1,29,5
S,24400,1,30,5
S,24500,1,31,5
S,24600,1,32,5
S,24700,1,33,5
S,24800,1,34,5
S,24900,1,35,5
S,25000,1,36,5
S,25100,1,37,5
S,25200,1,38,5
S,25300,1,39,5
S,25400,1,40,5
S,25500,1,41,5
S,25600,1,42,5
S,25700,1,43,5
S,25800,1,44,5
S,25900,1,45,5
S,26000,1,46,5
S,26100,1,47,5
S,26200,1,48,5
S,26300,1,49,5
S,26400,1,50,5
S,26500,1,51,5
S,26600,1,52,5
S,26700,1,53,5
S,26800,1,54,5
S,26900,1,55,5
S,27000,1,56,5
S,27100,1,57,5
S,27200,1,58,5
S,27300,1,59,5
S,27400,1,60,5
S,27500,1,61,5
S,27600,1,62,5
S,27700,1,63,5
S,27800,1,64,5
S,27900,1,65,5
S,28000,1,66,5
S,28100,1,67,5
S,28200,1,68,5
S,28300,1,69,5
S,28400,1,70,5
S,28500,1,71,5
S,28600,1,72,5
S,28700,1,73,5
S,28800,1,74,5
S,28900,1,75,5
S,29000,1,76,5
S,29100,1,77,5
S,29200,1,78,5
S,29300,1,79,5
S,29400,1,80,5
S,29500,1,81,5
S,29600,1,82,5
S,29700,1,83,5
S,29800,1,84,5
S,29900,1,85,5
S,30000,1,86,5
S,30100,1,87,5
S,30200,1,88,5
S,30300,1,89,5
S,30400,1,90,5
# [END] attempted_seq=1..90, visible_sent=86


//TREE_node5_receiver_serial

=== TREE Topology System ===
# connected_node=5, role=receiver, source=1
# tree route depends on parent/child path; hidden parent failures block a branch
# hidden_nodes=2,3,4 are not connected to PC; hidden F/E/W logs are not visible
# log_format: R,time,origin,seq,target | E,time,node | W,time,node
R,21529,1,1,5
R,21629,1,2,5
R,21726,1,3,5
R,21825,1,4,5
R,21929,1,5,5
R,22031,1,6,5
R,22127,1,7,5
R,22229,1,8,5
R,22730,1,13,5
R,22831,1,14,5
R,22926,1,15,5
R,23030,1,16,5
R,23125,1,17,5
R,23230,1,18,5
R,23325,1,19,5
R,23428,1,20,5
R,23530,1,21,5
R,23625,1,22,5
R,23730,1,23,5
R,23827,1,24,5
R,23931,1,25,5
R,24031,1,26,5
R,25126,1,37,5
R,25226,1,38,5
R,25331,1,39,5
R,25430,1,40,5
R,25529,1,41,5
R,25632,1,42,5
R,25729,1,43,5
R,25825,1,44,5
R,25930,1,45,5
R,26029,1,46,5
R,26127,1,47,5
R,26231,1,48,5
R,26332,1,49,5
E,26375,5
W,26970,5
R,27028,1,56,5
R,27128,1,57,5
R,27228,1,58,5
R,27330,1,59,5
R,27430,1,60,5
R,27525,1,61,5
R,27632,1,62,5
R,27725,1,63,5
R,27826,1,64,5
R,27926,1,65,5
R,28026,1,66,5
R,28125,1,67,5
R,28225,1,68,5
R,28332,1,69,5
R,28431,1,70,5
R,28527,1,71,5
R,28632,1,72,5
R,29128,1,77,5
R,29231,1,78,5
R,29325,1,79,5
R,29429,1,80,5
R,29526,1,81,5
R,29632,1,82,5
R,29731,1,83,5
R,29827,1,84,5
R,29932,1,85,5
R,30025,1,86,5
R,30128,1,87,5
R,30230,1,88,5
R,30330,1,89,5
R,30430,1,90,5
# [END] visible_received=66, visible_sent=86, pdr_hint=76.7%
